file,scenario,git_info,max_iter,LLM,LLM_temp,NOFEEDBACK,GENCMD,RUNFUZZ,subject,commit,final_result,unintended_bug,time,iid,score,success
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2327.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,182,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2327.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,128,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2327.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,B,False,62,5153,3,1
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2336.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,179,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2336.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,153,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2336.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,120,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2336.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,160,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2346.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,173,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2346.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,147,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2346.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,104,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2346.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,232,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2357.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,198,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2357.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,116,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2357.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,124,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER10_gpt-4o-2024-08-06_TEMP0.5_250826-2357.txt,BIC,FULL,10,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,198,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2133.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,101,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2133.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,83,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2133.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,59,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2133.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,101,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2139.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,101,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2139.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,90,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2139.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,63,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2139.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,106,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2145.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,X,True,78,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2145.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,82,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2145.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,64,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2145.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,92,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2150.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,108,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2150.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,61,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2150.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,57,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2150.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,107,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2156.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,b7e3bae,R,False,93,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2156.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,79,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2156.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,53b61c1,D,False,55,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_250826-2156.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,,,,jerryscript,70e275e,D,False,91,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2251.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,b7e3bae,R,False,99,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2251.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,115,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2251.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,53b61c1,D,False,63,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2251.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,130,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2258.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,b7e3bae,R,False,110,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2258.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,56,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2258.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,53b61c1,D,False,73,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2258.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,94,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2303.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,b7e3bae,R,False,98,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2303.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,B,False,55,5138,3,1
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2303.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,53b61c1,D,False,60,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2303.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,89,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2308.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,b7e3bae,R,False,94,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2308.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,79,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2308.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,53b61c1,D,False,53,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2308.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,138,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2314.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,b7e3bae,R,False,71,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2314.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,B,False,35,5138,3,1
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2314.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,53b61c1,D,False,52,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP0.5_NOFEEDBACK_250826-2314.txt,BIC,FULL,5,gpt-4o-2024-08-06,0.5,1,,,jerryscript,70e275e,D,False,69,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0008.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,b7e3bae,R,False,100,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0008.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,B,False,70,5138,3,1
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0008.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,53b61c1,D,False,53,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0008.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,74,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0013.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,b7e3bae,R,False,93,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0013.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,68,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0013.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,53b61c1,D,False,46,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0013.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,65,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0017.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,b7e3bae,R,False,76,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0017.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,B,False,26,5138,3,1
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0017.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,53b61c1,D,False,56,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0017.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,B,False,11,5153,3,1
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0020.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,b7e3bae,D,False,65,5013,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0020.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,83,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0020.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,53b61c1,D,False,50,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0020.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,57,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0024.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,b7e3bae,R,False,77,5013,1,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0024.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,67,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0024.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,53b61c1,D,False,77,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-2024-08-06_TEMP1.0_250827-0024.txt,BIC,FULL,5,gpt-4o-2024-08-06,1.0,,,,jerryscript,70e275e,D,False,53,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0029.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,b7e3bae,N,False,86,5013,0,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0029.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,84,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0029.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,53b61c1,D,False,50,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0029.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,84,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0034.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,b7e3bae,N,False,66,5013,0,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0034.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,84,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0034.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,53b61c1,D,False,58,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0034.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,93,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0039.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,b7e3bae,N,False,77,5013,0,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0039.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,90,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0039.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,53b61c1,D,False,56,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0039.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,110,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0044.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,b7e3bae,N,False,71,5013,0,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0044.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,74,5138,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0044.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,53b61c1,D,False,57,5117,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0044.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,82,5153,2,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0049.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,b7e3bae,N,False,75,5013,0,0
SUMMARY_jerryscript_BIC_GITFULL_ITER5_gpt-4o-mini_TEMP0.5_250827-0049.txt,BIC,FULL,5,gpt-4o-mini,0.5,,,,jerryscript,70e275e,D,False,90,5138,2,0
